normal,uniform,poisson
-0.2945652,1.8583889,5.0
4.7987885,1.600664,5.0
2.6719117,1.5682857,4.0
7.968004,2.6956663,9.0
-1.5069818,2.690142,8.0
5.902667,1.7380602,5.0
-6.633999,1.0701253,2.0
-3.9194536,1.5068417,4.0
7.5139914,2.5519004,8.0
3.2474737,2.1453428,6.0
5.295374,1.8974278,6.0
-0.22327232,1.0478829,2.0
3.8131604,2.060729,6.0
4.528401,1.2509964,3.0
0.024364471,1.8668652,5.0
9.208778,1.2740617,3.0
1.3493823,1.3319674,4.0
2.2297034,2.365876,7.0
3.781362,2.137502,6.0
3.067974,1.3441865,4.0
1.4955837,1.8930503,6.0
2.1246958,1.4144077,4.0
0.9588275,2.5367222,8.0
-1.9153321,2.2717261,7.0
3.5387554,1.2809184,3.0
-2.224246,1.1775087,3.0
4.6132755,2.6635008,8.0
2.528264,1.3064015,4.0
0.17993832,2.260524,7.0
8.034321,1.234726,3.0
6.96529,2.2065198,6.0
5.7072387,2.733745,9.0
3.034256,1.6019317,5.0
3.540897,1.7930934,5.0
-1.1004858,2.914626,10.0
0.4691229,2.7801318,9.0
5.1308737,2.3535109,7.0
7.2250533,2.5902085,8.0
4.4646516,1.6571343,5.0
5.700515,1.3107759,4.0
0.41303253,2.548723,8.0
8.805408,1.0590274,2.0
1.3734694,1.0114747,1.0
1.8270723,2.0081983,6.0
0.23803473,2.2840028,7.0
2.2896614,2.9418774,11.0
3.5028052,2.815682,9.0
7.3135185,1.7186618,5.0
4.8772388,2.1052325,6.0
5.47456,1.5411907,4.0
2.3935483,1.1232293,2.0
-0.8363619,2.6540759,8.0
2.0160725,2.6403103,8.0
4.445922,2.794455,9.0
-1.2493458,1.9977069,6.0
1.4202738,2.1368692,6.0
7.254019,2.4153123,7.0
0.07862258,2.360883,7.0
0.9431436,2.5848427,8.0
-0.33466125,1.5753314,5.0
-3.3953686,1.791749,5.0
0.53660715,1.9073021,6.0
-0.4959035,2.8993685,10.0
2.519804,1.3569247,4.0
3.995521,1.9624141,6.0
4.772876,2.7807612,9.0
4.6306553,2.7642276,9.0
-1.8562965,1.3470612,4.0
-0.23163652,2.9433286,11.0
4.029494,2.2553568,7.0
2.6840272,1.3396289,4.0
6.7361355,1.6808531,5.0
0.17889714,1.4992771,4.0
1.3375878,2.5407777,8.0
2.6894825,1.6794425,5.0
4.035253,1.535328,4.0
-3.1030803,2.9404395,11.0
4.0173492,1.7400699,5.0
4.8363504,1.7524405,5.0
0.81828403,2.569615,8.0
3.506291,1.7276149,5.0
4.178034,2.944117,11.0
1.978023,2.3658803,7.0
-3.5984888,2.7205992,9.0
3.0049434,2.8235402,9.0
-1.7820473,2.6503434,8.0
-0.8680408,1.4289331,4.0
1.1402788,1.0415437,2.0
3.3048556,2.7278028,9.0
0.32448626,2.6931334,8.0
-3.0203252,2.993455,14.0
1.929002,1.2711834,3.0
-3.2679148,2.1328454,6.0
1.9740751,2.8734689,10.0
2.3667536,2.509602,8.0
2.701145,2.8207831,9.0
0.52673554,1.1385665,3.0
0.43222022,2.4752889,7.0
-0.19716287,2.7337902,9.0
-7.070752,2.8666692,10.0
4.3429894,2.9630132,12.0
6.2534885,1.8560632,5.0
3.9616313,1.726496,5.0
3.124902,2.2357259,7.0
-1.2509184,1.0866683,2.0
2.7815094,2.29909,7.0
4.1809087,1.3774052,4.0
1.3387722,2.771362,9.0
0.7273115,1.7678318,5.0
1.6489708,1.315007,4.0
-1.0375047,1.8954023,6.0
-0.33942628,2.8674486,10.0
1.174042,2.8665948,10.0
2.2776241,1.5800259,5.0
3.4722862,2.700904,9.0
-1.2809024,2.8577209,10.0
-0.6003053,2.9149086,11.0
2.3782892,2.6983824,9.0
3.0402384,1.1580375,3.0
1.1821871,2.9481525,11.0
1.6287637,1.3702458,4.0
-3.549158,1.9765062,6.0
8.660371,1.5841618,5.0
4.25675,1.379797,4.0
4.499792,1.9903568,6.0
1.2842226,1.39641,4.0
4.4907627,1.9742328,6.0
1.1887609,1.5095985,4.0
5.5653963,2.2666194,7.0
0.45643342,2.975797,12.0
3.3535576,2.8775125,10.0
6.763253,1.496671,4.0
1.792249,2.8534822,10.0
-0.16545916,1.7023866,5.0
0.23496449,1.864122,5.0
4.804321,1.2815461,3.0
0.06108737,1.9315019,6.0
2.0746717,2.22996,7.0
3.7852495,2.018937,6.0
-2.324872,2.54589,8.0
0.66671216,2.4414728,7.0
2.122019,2.5236225,8.0
1.818743,1.9003295,6.0
-4.2221107,2.34019,7.0
-1.1820104,1.1271533,3.0
-2.289164,2.6417885,8.0
4.813841,1.40125,4.0
4.053897,2.066906,6.0
-4.8621664,1.3240833,4.0
-0.13556719,1.8423799,5.0
-0.587003,2.9501572,11.0
-0.5165074,2.5065975,8.0
0.16324186,2.4319963,7.0
4.395193,2.2007473,6.0
3.922733,2.4892874,8.0
-1.4139149,2.574512,8.0
2.8452616,2.0083256,6.0
2.404552,1.9268086,6.0
0.8136244,1.6677719,5.0
1.9201512,2.4951477,8.0
8.049002,1.4203033,4.0
2.7830162,2.5689068,8.0
7.2203207,1.6870943,5.0
4.5832195,1.082281,2.0
-0.94636035,2.9931545,14.0
-2.2898507,1.2918854,3.0
1.4415257,2.236394,7.0
3.711888,1.8119664,5.0
2.052415,1.5918834,5.0
0.15458262,2.4168835,7.0
2.4400065,1.9551125,6.0
-0.018181562,1.3760022,4.0
3.6526227,2.5741553,8.0
3.3740013,1.4103503,4.0
5.342596,1.8604834,5.0
-3.89227,1.403366,4.0
3.375628,1.0517703,2.0
0.41516232,1.5097761,4.0
0.94018507,2.1773672,6.0
-1.6565924,1.0371195,2.0
3.156857,2.3982322,7.0
6.613881,2.1736448,6.0
1.1877344,2.0079284,6.0
2.9816968,1.0542814,2.0
-0.15420794,2.9399102,11.0
4.0950336,1.5431029,4.0
1.7042577,2.278656,7.0
0.85451066,1.2161685,3.0
1.7059867,2.768295,9.0
3.2725613,2.1028485,6.0
1.2728398,1.4022312,4.0
2.8328156,1.5367079,4.0
-3.0849452,1.6108487,5.0
5.3494663,1.7287397,5.0
3.340622,2.0917344,6.0
2.3266492,1.1562142,3.0
0.06466675,1.6979471,5.0
6.817815,1.3096184,4.0
2.5188127,2.7646985,9.0
3.785107,1.5081393,4.0
-0.33943844,2.5634184,8.0
3.9587357,1.1308575,3.0
4.082678,1.9745054,6.0
0.19634712,1.4662881,4.0
1.6225435,1.7161723,5.0
-2.6575847,1.2071236,3.0
4.471547,1.3066261,4.0
7.5875936,1.1600046,3.0
3.7844667,2.1204267,6.0
-0.67188907,1.7518595,5.0
1.7888179,1.1772052,3.0
6.52513,2.1448262,6.0
0.39426124,2.4220233,7.0
-0.43586493,2.9709854,12.0
9.301947,2.9714878,12.0
0.6143031,2.616106,8.0
1.6139143,2.8583426,10.0
-0.51213074,2.368319,7.0
2.9424498,1.9595919,6.0
2.9995208,1.3531063,4.0
2.0194733,2.789308,9.0
4.8257513,2.7502136,9.0
3.8059082,2.4271226,7.0
1.864253,1.0810566,2.0
3.1010547,2.7869859,9.0
3.0932846,1.1169164,2.0
4.651965,1.4581323,4.0
0.9310386,2.9386854,11.0
-0.23717237,1.2212784,3.0
4.0950317,1.628144,5.0
4.4043274,2.8079224,9.0
-3.038527,2.7387168,9.0
2.8230329,2.279212,7.0
-0.5753732,2.8303776,9.0
6.650763,1.3031902,4.0
5.256214,2.7088375,9.0
1.5139692,1.355317,4.0
5.9647555,2.333376,7.0
3.143104,1.2070191,3.0
4.1549826,1.400633,4.0
3.982001,2.7506022,9.0
1.3871744,1.12341,2.0
-0.7027559,2.9862127,13.0
5.5365653,1.4539908,4.0
2.7875512,1.6176245,5.0
3.6526961,2.7007108,9.0
0.69313955,1.9184725,6.0
-0.68119407,1.9044745,6.0
3.405105,1.0891492,2.0
0.5111991,1.2286417,3.0
2.5748076,2.9769192,12.0
-3.0413833,2.7211652,9.0
-1.2767832,2.5279076,8.0
2.0016205,1.8820871,5.0
3.3503268,1.4294577,4.0
2.951967,2.2624712,7.0
6.544498,1.8349454,5.0
-0.048030376,1.5825583,5.0
6.0918474,1.590487,5.0
-1.6661069,1.3374096,4.0
-0.91437817,1.7540665,5.0
-0.52068996,1.3075209,4.0
-6.96443,1.1624522,3.0
-0.82151175,2.5598514,8.0
-5.5226774,1.1098703,2.0
-3.5102339,2.1614397,6.0
-0.91823626,1.6047411,5.0
4.098915,2.6832404,8.0
-1.7355928,2.916882,11.0
0.1785301,2.3960414,7.0
2.2947638,1.9674242,6.0
4.7473965,2.6032784,8.0
4.9057302,2.2972782,7.0
-1.4701433,1.5672984,4.0
0.40296018,2.6273394,8.0
2.3152099,2.7160783,9.0
2.2742229,2.1447039,6.0
4.8170614,1.016629,1.0
0.29880762,2.3640192,7.0
0.0327096,2.3192887,7.0
0.1568718,1.4716854,4.0
5.1025186,2.8638172,10.0
1.5388267,1.212962,3.0
-1.3306999,2.7436848,9.0
1.7547204,2.3781366,7.0
4.737673,2.6991527,9.0
6.8435984,2.5337481,8.0
1.0334549,2.9027293,10.0
2.182889,2.5784578,8.0
5.8630233,2.1622863,6.0
5.5977697,2.7304978,9.0
1.472707,2.9476016,11.0
7.9705477,1.4247291,4.0
-0.09186077,2.5953078,8.0
-0.64995956,2.0621748,6.0
5.3736544,2.7151957,9.0
5.560936,2.3634982,7.0
-3.9083533,1.95754,6.0
3.3131797,2.9802322,12.0
-2.3380442,2.656587,8.0
1.8113515,1.7636607,5.0
1.9212359,2.1895533,6.0
2.8640242,1.431103,4.0
7.3023314,1.9334681,6.0
1.4931587,1.0529346,2.0
3.6936588,1.2138962,3.0
3.0434637,1.5610342,4.0
6.798568,1.3700533,4.0
2.7917805,2.100429,6.0
3.9947326,2.7600489,9.0
0.056453824,1.2607644,3.0
3.6935105,1.9479508,6.0
4.8067074,2.7828064,9.0
-0.8006668,2.2010918,6.0
0.77201486,2.987545,13.0
3.0690708,2.531505,8.0
-2.948516,2.6715379,8.0
4.9714046,1.5895939,5.0
0.2232225,1.3020058,3.0
0.046215057,1.5111077,4.0
-3.0462732,1.7787534,5.0
0.76394725,2.0802214,6.0
-1.89277,1.557364,4.0
5.2849827,2.0519762,6.0
6.3551083,2.2991843,7.0
0.31902695,2.926563,11.0
0.28523624,1.1784768,3.0
-1.5155299,1.6359015,5.0
4.011369,2.2857015,7.0
2.167771,1.2396749,3.0
5.282513,1.9682378,6.0
-1.1171694,1.5834664,5.0
1.0923069,1.1959457,3.0
3.1303697,1.6958449,5.0
8.78839,2.878817,10.0
-2.2427082,1.2442297,3.0
3.6817796,2.2475522,7.0
-0.18392372,2.3810742,7.0
-0.84374094,1.6852465,5.0
-1.0758615,2.5423808,8.0
2.2777228,1.5194685,4.0
2.123209,1.9597793,6.0
3.9035795,2.9988446,15.0
-0.76128864,1.5653634,4.0
3.2921126,2.7368684,9.0
1.7391409,2.3552113,7.0
1.211865,1.0579919,2.0
5.095428,2.882966,10.0
6.551005,1.6771549,5.0
0.64031816,2.1290946,6.0
-0.573298,2.7337422,9.0
3.927751,1.2843843,3.0
3.79451,1.1345627,3.0
-2.407762,2.747985,9.0
5.557732,1.1877847,3.0
4.708222,2.620748,8.0
1.1768036,2.38085,7.0
4.6494684,2.9238453,11.0
2.7786624,1.620245,5.0
6.448432,2.4406214,7.0
-0.23387647,2.0595856,6.0
0.65563715,1.2163403,3.0
-0.07274008,1.544832,4.0
2.6990442,2.105969,6.0
0.04476881,2.4515302,7.0
-1.2565644,2.08435,6.0
6.0053535,1.0288287,1.0
1.0497801,1.0760903,2.0
3.4091024,2.0486112,6.0
-0.16538572,1.5742035,5.0
-1.3211577,1.3354254,4.0
0.6294199,1.0470259,2.0
-1.3304546,2.37399,7.0
3.1399908,1.8321283,5.0
0.7776787,1.4058973,4.0
-3.394185,2.6339288,8.0
5.550591,1.985726,6.0
1.6594428,2.6284213,8.0
0.79588294,2.619127,8.0
-3.314128,2.2839077,7.0
4.1907845,1.6015302,5.0
4.681911,1.080838,2.0
-3.6084657,1.2659692,3.0
4.6155624,2.1068358,6.0
-3.3572598,1.2821164,3.0
6.2853966,1.764698,5.0
1.8867742,1.175959,3.0
0.6799215,2.3116322,7.0
5.3731327,1.6106443,5.0
-1.163034,2.3972135,7.0
-1.2321868,1.9338659,6.0
0.20304656,2.9355078,11.0
-3.2373,1.8057559,5.0
4.4927454,1.2835323,3.0
0.18492126,1.1235893,2.0
-4.9519033,2.5536842,8.0
5.60624,2.705707,9.0
-1.3020675,1.7120026,5.0
1.4524236,2.036899,6.0
3.1172886,2.6570773,8.0
4.612618,1.561092,4.0
4.6867704,1.4861554,4.0
5.5487185,1.28452,3.0
0.8519143,1.385453,4.0
-1.095247,2.5736616,8.0
-1.01742,2.7809048,9.0
6.6162586,1.7470585,5.0
-0.26768565,1.3035495,4.0
-2.480363,2.1187353,6.0
-3.1022615,2.510469,8.0
0.46156573,1.3032749,4.0
-0.22209644,2.9076695,10.0
5.9083242,2.588707,8.0
6.033684,2.3955078,7.0
7.055215,2.7731986,9.0
6.047147,2.55024,8.0
-5.564084,1.7951448,5.0
-2.2190742,2.9169817,11.0
3.0318577,1.5135864,4.0
0.13758469,2.4698434,7.0
1.8815949,1.866985,5.0
7.8190203,2.3442256,7.0
4.190197,2.1032267,6.0
4.6858106,1.6142132,5.0
4.9385962,2.5823178,8.0
5.616603,1.0247468,1.0
3.9929998,2.5555837,8.0
0.8674823,2.9437022,11.0
3.7142215,1.0712692,2.0
3.9313579,2.123236,6.0
5.0670958,1.4962903,4.0
-1.1026742,1.9027183,6.0
5.229829,2.8274755,9.0
9.310043,2.9973009,15.0
5.7033834,2.74298,9.0
3.5291204,1.7466272,5.0
3.9208472,1.965651,6.0
5.5884733,2.3974175,7.0
4.3568134,2.724965,9.0
-2.444283,2.4116278,7.0
7.13676,1.6627512,5.0
6.3915253,1.6785997,5.0
4.1464105,1.1802595,3.0
-2.690978,2.6150913,8.0
3.6411214,2.7202277,9.0
2.6331391,1.2112879,3.0
-3.6447487,2.567442,8.0
0.16000843,1.8738744,5.0
1.1115412,1.1848783,3.0
6.0163193,2.1789565,6.0
-2.06952,2.6298661,8.0
4.01871,2.1280968,6.0
0.6396923,2.9657903,12.0
2.5331292,2.9499407,11.0
-1.0166965,1.5497134,4.0
2.8342214,1.6578897,5.0
4.2313147,2.3848767,7.0
7.9646993,2.2109802,6.0
0.2889899,2.1293895,6.0
6.0947084,2.980613,12.0
1.3062102,2.5985098,8.0
0.38121605,2.0499835,6.0
2.786868,2.4377637,7.0
4.3273845,1.4160402,4.0
-2.8017626,2.8277416,9.0
-0.35806417,1.175511,3.0
-2.9196653,1.358754,4.0
3.5985382,2.0070133,6.0
-0.34467793,2.3346264,7.0
5.8951726,1.4604747,4.0
3.936849,2.479754,7.0
0.01351738,1.4830655,4.0
2.3394532,2.0821297,6.0
1.0783055,1.9975598,6.0
6.787922,2.757405,9.0
5.2167273,2.954513,11.0
1.3266766,2.015136,6.0
-1.5822253,1.8538616,5.0
4.2291393,1.3982108,4.0
-0.10835862,2.0245159,6.0
-0.3928895,2.9000475,10.0
7.929083,1.7122445,5.0
-0.47985816,1.3914969,4.0
1.2607954,2.0066068,6.0
2.5849223,2.6604776,8.0
1.9167919,1.5869174,5.0
5.084638,1.1322134,3.0
4.5857854,2.9351897,11.0
4.5783563,2.1465387,6.0
6.474537,2.8007283,9.0
2.0103962,2.571081,8.0
2.6672676,2.056506,6.0
5.3197074,2.2752213,7.0
0.9850006,1.4116793,4.0
-1.4507546,1.3295813,4.0
2.3449676,2.4875708,7.0
2.4553418,1.4793713,4.0
6.6199455,1.2761569,3.0
1.6170815,1.2172916,3.0
1.9976676,1.730576,5.0
-0.95431924,1.4027557,4.0
0.8401773,1.9363853,6.0
6.2938614,2.5890617,8.0
2.043215,2.7302656,9.0
2.0652134,1.7787261,5.0
5.8955793,1.5195951,4.0
-5.6764007,2.9795356,12.0
0.4385184,1.1617748,3.0
5.9024916,2.4299746,7.0
3.32509,1.8364125,5.0
1.6143783,1.4525173,4.0
3.1795492,1.6364421,5.0
5.8601246,1.3268827,4.0
1.4567128,1.8659662,5.0
2.7383451,1.1026785,2.0
1.8013439,2.5130887,8.0
2.6547873,2.6419656,8.0
6.907515,2.8152142,9.0
5.431702,1.1471131,3.0
7.8779936,2.0022655,6.0
-2.0827827,1.7379084,5.0
-0.9163799,2.9399877,11.0
7.0947185,1.044232,2.0
0.522665,1.2509712,3.0
-1.3077841,1.0266975,1.0
0.68022156,1.3152564,4.0
-0.7082746,2.0775046,6.0
-0.11242318,1.0953369,2.0
3.9386418,1.6373448,5.0
1.1815734,2.7421095,9.0
2.2511158,2.841542,10.0
8.664009,2.1687803,6.0
3.0294237,2.8297067,9.0
0.3609904,2.9789577,12.0
9.36535,2.068025,6.0
1.5823138,1.0531303,2.0
1.2515507,2.0918958,6.0
6.780847,2.4844522,7.0
3.6909394,1.2289759,3.0
-1.0881038,2.160216,6.0
3.3060632,1.8587863,5.0
6.2925873,1.8596244,5.0
-1.5515287,2.354873,7.0
1.9612331,2.0314302,6.0
-0.19191313,1.7891146,5.0
2.5367117,1.1767428,3.0
2.5225878,1.50511,4.0
3.5778532,1.7427568,5.0
4.786783,2.538672,8.0
3.4427917,2.382389,7.0
-2.0380073,1.3282993,4.0
1.648356,2.1027694,6.0
-5.8146,1.9670918,6.0
1.7294463,2.9622538,12.0
1.4794534,1.1499172,3.0
3.5984,1.3310986,4.0
0.3612306,1.7157307,5.0
0.40437436,2.0551486,6.0
2.951806,2.0247955,6.0
3.8927073,1.9048662,6.0
5.58564,1.0941427,2.0
-0.7356794,1.2037402,3.0
5.919942,1.1919544,3.0
3.5350637,2.2605913,7.0
-2.4559484,2.212648,7.0
-0.6048939,2.9295006,11.0
5.0888157,1.3692808,4.0
-0.43168926,2.0390618,6.0
0.8359549,1.2984942,3.0
1.6716061,1.3193767,4.0
2.827447,1.3255497,4.0
4.5743623,2.5606768,8.0
3.4748979,2.1331143,6.0
5.257766,1.8116806,5.0
7.668918,1.1672895,3.0
3.1741886,1.2187577,3.0
-2.6115074,2.5479736,8.0
-2.8934202,2.3686953,7.0
-0.18963027,2.7779906,9.0
4.5278244,1.4783263,4.0
3.918415,1.9165146,6.0
-1.539876,1.2235017,3.0
1.6130092,2.8471587,10.0
-4.1656313,1.1678541,3.0
0.32040334,2.5796943,8.0
-5.650483,1.3885232,4.0
7.1021066,2.9267106,11.0
3.831971,2.7514777,9.0
5.264256,1.1426141,3.0
1.0949519,1.1132898,2.0
1.4669926,1.9522157,6.0
0.29786396,2.269186,7.0
5.333832,2.5797453,8.0
1.8056846,2.47892,7.0
-1.4389417,1.6664779,5.0
2.5483267,2.6324735,8.0
1.5270648,1.0862466,2.0
1.8800277,1.3168223,4.0
0.401762,2.3829656,7.0
-0.061293125,1.9629624,6.0
7.755932,2.612877,8.0
6.50536,2.6391149,8.0
1.6706185,1.5265813,4.0
0.36341655,2.661497,8.0
4.34649,1.0220014,1.0
-1.8418782,2.7682648,9.0
0.2132163,2.3892784,7.0
-4.2440786,1.8952019,6.0
-3.461153,2.8021898,9.0
4.103817,2.353445,7.0
4.5391917,1.5380194,4.0
2.5887592,1.1900121,3.0
3.9871812,2.2789116,7.0
-1.1029906,1.46111,4.0
-0.6777468,2.3125777,7.0
3.373525,1.8161714,5.0
-0.74027157,2.2588212,7.0
-1.1186714,2.9272919,11.0
0.90017426,2.8506866,10.0
2.1608815,1.6541989,5.0
-0.6612115,2.0451407,6.0
3.6894639,1.1591132,3.0
4.774778,2.0780268,6.0
2.0405452,2.228824,7.0
-1.8792791,1.7616332,5.0
-2.2568336,2.57302,8.0
2.1119604,2.1005616,6.0
6.641305,1.5983915,5.0
3.915957,2.922671,11.0
2.753255,2.8572316,10.0
-0.75831866,2.436716,7.0
-2.3689947,1.7872347,5.0
4.948981,2.1868997,6.0
1.2196066,1.2459129,3.0
4.157956,2.526895,8.0
5.216555,2.4485164,7.0
0.8583393,2.2319908,7.0
3.9311614,2.9925609,13.0
1.0188673,1.957852,6.0
1.6439261,1.44504,4.0
1.1966487,2.6879942,8.0
0.46592212,2.2301128,7.0
5.646554,2.8393955,10.0
-1.3018465,2.035529,6.0
2.930581,1.0667807,2.0
8.690952,2.4052727,7.0
-4.9727736,1.7709438,5.0
4.203335,1.3538742,4.0
0.94087553,2.6250782,8.0
4.262382,2.474556,7.0
4.811155,1.8354192,5.0
2.5226269,1.8688514,5.0
-1.4776711,1.0986035,2.0
3.125404,2.0495524,6.0
1.812666,2.0579906,6.0
4.0582504,2.511807,8.0
5.88381,1.2447866,3.0
0.01426816,1.678911,5.0
-0.48984337,2.7671552,9.0
1.7514944,1.1598105,3.0
8.648236,1.1315894,3.0
-0.047710896,1.4545373,4.0
2.5460808,2.295669,7.0
2.5827005,1.1617808,3.0
2.3525991,1.1099173,2.0
1.751847,2.1295168,6.0
-3.7730398,1.4588151,4.0
2.0712817,1.5950747,5.0
-0.05205059,1.407125,4.0
-3.485619,1.935252,6.0
-0.9766321,1.2475215,3.0
3.7757092,1.9400495,6.0
0.29939485,1.2791171,3.0
-0.8696053,1.2853199,3.0
1.0699569,2.1738186,6.0
-0.20648909,2.8600917,10.0
-1.3138871,1.6585401,5.0
1.7794521,2.5535483,8.0
4.665429,2.706143,9.0
2.2612925,1.7746143,5.0
3.3013422,2.2365704,7.0
8.430183,1.1138111,2.0
-1.227448,1.2319827,3.0
2.8547082,2.9125257,10.0
6.7523813,2.9157953,11.0
6.340276,2.8290415,9.0
-0.4818406,2.9853687,13.0
-4.711518,2.5336623,8.0
-3.4394088,2.5716863,8.0
0.5564866,2.1769643,6.0
3.6931427,2.3767076,7.0
6.8163934,1.0056955,1.0
-4.338599,1.0601695,2.0
6.414628,2.2000477,6.0
5.252458,2.1624613,6.0
3.731297,2.4240031,7.0
3.9042904,1.4087856,4.0
9.039579,2.4671726,7.0
-0.18487501,1.8921657,6.0
3.865096,1.462012,4.0
2.5528154,2.1289475,6.0
6.8452816,2.2345219,7.0
10.164225,1.0702988,2.0
0.08876276,2.1395078,6.0
0.78458786,2.586789,8.0
-1.9652653,2.9931874,14.0
3.7468996,1.4704877,4.0
0.81233263,2.196415,6.0
4.1912804,1.3701078,4.0
0.10000634,1.5909957,5.0
5.174357,2.0395622,6.0
1.4849004,1.7595445,5.0
10.27863,2.588904,8.0
-2.677775,2.116054,6.0
1.7218646,2.8289514,9.0
4.094629,1.989811,6.0
-2.0335588,2.047009,6.0
2.2715793,1.7295134,5.0
7.828752,1.3909228,4.0
6.668735,2.3974175,7.0
1.0885715,2.222313,7.0
-5.692677,2.6350513,8.0
3.5984156,2.077168,6.0
1.7735085,2.512511,8.0
1.8929453,1.9930792,6.0
5.077772,1.3725715,4.0
2.298312,1.6772292,5.0
2.0142934,2.598804,8.0
1.5415534,2.0478601,6.0
6.020305,1.6236267,5.0
3.859957,1.834271,5.0
-0.46450424,1.0976679,2.0
3.6104424,1.916501,6.0
2.8613613,1.7160544,5.0
5.378933,1.6756954,5.0
3.5205905,1.4901919,4.0
0.5897281,1.5597401,4.0
4.1164436,1.0153363,1.0
2.6148822,1.0961019,2.0
2.692113,2.2647138,7.0
-3.616418,1.4549015,4.0
1.5901147,2.3901732,7.0
6.491512,2.1300883,6.0
-3.1883416,2.677317,8.0
1.8102407,2.1151834,6.0
-1.1239915,2.9397807,11.0
-0.40340805,2.8523993,10.0
1.179886,1.9927974,6.0
3.1020086,2.9800382,12.0
6.8568115,2.170402,6.0
-2.31805,1.2429149,3.0
3.1365173,2.8936,10.0
-0.5947547,1.6141462,5.0
0.20428085,1.8085425,5.0
-2.8365178,1.4539857,4.0
-0.43966627,2.7442222,9.0
1.280376,1.1524864,3.0
2.8792257,2.4384174,7.0
0.62114465,1.9176099,6.0
4.3691864,1.398586,4.0
2.201886,2.9289963,11.0
5.631525,1.1511247,3.0
3.2989538,1.7299552,5.0
5.0199833,1.2378825,3.0
1.0583291,2.2263286,7.0
-2.499879,1.3930329,4.0
0.6049924,2.7507234,9.0
0.008694649,2.1263795,6.0
0.6523125,2.0842009,6.0
3.3130193,1.2008878,3.0
4.611405,1.8548603,5.0
3.3703566,2.972703,12.0
3.2005167,1.1038394,2.0
4.1872816,1.0111395,1.0
-2.4456024,2.774108,9.0
1.1790643,2.5840838,8.0
2.8336735,2.1860151,6.0
-3.9709625,1.2309868,3.0
-0.66576743,1.9659009,6.0
-1.9520226,1.5010749,4.0
5.0965867,2.1401749,6.0
0.033476233,2.7586412,9.0
3.0152507,1.9471066,6.0
3.6293201,1.5002372,4.0
-4.5518837,1.1021674,2.0
4.184852,2.6403093,8.0
3.3258357,2.53011,8.0
4.1143713,2.4522934,7.0
9.761189,1.6980594,5.0
3.7564797,2.0513937,6.0
-4.841548,1.39874,4.0
5.7334805,1.2232512,3.0
3.8227916,2.8915496,10.0
-0.18926334,2.789413,9.0
2.069615,2.4615426,7.0
0.2560581,2.3059955,7.0
1.8339694,2.4524732,7.0
0.6990639,1.466141,4.0
-3.2200947,1.4198942,4.0
2.4905744,2.869848,10.0
1.9098445,2.9839025,13.0
-3.4380364,1.586463,5.0
1.6739674,2.9884624,13.0
0.7845621,1.9155977,6.0
4.579583,1.4453394,4.0
2.8290043,2.7014532,9.0
6.3005066,1.2055078,3.0
0.52462053,2.2234979,7.0
5.2864265,1.1095037,2.0
1.7188094,2.8231688,9.0
4.8722887,1.2705301,3.0
4.636408,2.7817333,9.0
1.8876717,1.8902128,5.0
3.7390726,1.2886642,3.0
3.76615,2.3467596,7.0
3.0846455,2.3828561,7.0
8.154684,1.9788566,6.0
7.1865444,2.260723,7.0
-0.97701764,1.7659898,5.0
1.3731188,2.0756898,6.0
1.272887,2.726966,9.0
5.647042,2.0528092,6.0
4.84774,2.0732563,6.0
-1.955327,1.160202,3.0
7.3417683,1.7123754,5.0
1.4954412,2.4657378,7.0
4.1094427,1.3488573,4.0
-1.8187814,2.4128466,7.0
6.874875,1.9264777,6.0
4.395686,1.3235621,4.0
9.841169,2.2452197,7.0
2.9037251,1.2298745,3.0
-3.7001772,2.0200744,6.0
5.8007774,2.3961828,7.0
0.74007046,2.1761074,6.0
4.8722286,2.3761125,7.0
4.4582844,1.5453196,4.0
1.4527829,1.8961728,6.0
3.6673434,2.0956745,6.0
-1.2141726,1.026711,1.0
4.106001,2.1312554,6.0
1.882823,1.7373227,5.0
2.1482625,2.3048615,7.0
0.8826729,1.7893623,5.0
0.41276777,2.5304446,8.0
0.91109717,2.7424047,9.0
3.8721569,2.7226353,9.0
8.439999,2.3944845,7.0
8.462447,2.4741943,7.0
4.1468525,1.9876544,6.0
-5.8075814,2.0595746,6.0
1.27408,1.7408763,5.0
0.75296974,1.2738742,3.0
3.488409,1.4714727,4.0
3.626504,1.3312953,4.0
0.24026382,2.9843407,13.0
1.6963135,2.1058292,6.0
5.6231394,2.294845,7.0
1.355935,2.1492238,6.0
2.7329667,1.3567759,4.0
-3.881463,1.917385,6.0
3.5274904,1.5409802,4.0
1.7262892,1.2262114,3.0
2.1856518,1.4032364,4.0
5.7597466,1.8914478,6.0
4.966959,2.0416684,6.0
2.7472117,1.5344944,4.0
4.570858,1.3244618,4.0
-2.2258787,2.4071977,7.0
3.9961138,2.217857,7.0
5.592408,1.5534949,4.0
2.90018,1.1123759,2.0
3.2298954,1.4343753,4.0
0.45858133,2.1819446,6.0
-1.9003503,1.044969,2.0
-0.27572012,2.1660519,6.0
4.609372,2.2986634,7.0
4.487054,1.2892962,3.0
4.270763,2.792996,9.0
2.6328752,1.0756493,2.0
-2.6910944,1.755661,5.0
5.0032806,1.3264747,4.0
4.7716427,2.7463136,9.0
1.7547514,1.2618177,3.0
0.13893211,2.3109517,7.0
4.2180815,2.5236924,8.0
